id,word,url,scrape_time,status,error
188,tùmátì,https://glosbe.com/yo/en/t%C3%B9m%C3%A1t%C3%AC,2025-05-13 00:22:40,success,
189,Tùnísíà,https://glosbe.com/yo/en/T%C3%B9n%C3%ADs%C3%AD%C3%A0,2025-05-13 00:33:33,success,
190,tùràrí,https://glosbe.com/yo/en/t%C3%B9r%C3%A0r%C3%AD,2025-05-13 00:32:50,success,
191,tú,https://glosbe.com/yo/en/t%C3%BA,2025-05-13 00:38:46,success,
192,tú erú,https://glosbe.com/yo/en/t%C3%BA%20er%C3%BA,2025-05-13 00:29:56,success,
193,tú ìsopọ̀,https://glosbe.com/yo/en/t%C3%BA%20%C3%ACsop%E1%BB%8D%CC%80,2025-05-13 00:22:02,success,
194,túfóÿòfófó çni finihàn,https://glosbe.com/yo/en/t%C3%BAf%C3%B3%C3%BF%C3%B2f%C3%B3f%C3%B3%20%C3%A7ni%20finih%C3%A0n,2025-05-13 00:36:48,success,
195,túmọ̀,https://glosbe.com/yo/en/t%C3%BAm%E1%BB%8D%CC%80,2025-05-13 00:24:55,success,
196,tún,https://glosbe.com/yo/en/t%C3%BAn,2025-05-13 00:23:27,success,
197,tún mú dálójú,https://glosbe.com/yo/en/t%C3%BAn%20m%C3%BA%20d%C3%A1l%C3%B3j%C3%BA,2025-05-13 00:38:00,success,
198,tún X ṣe fún ìtùnlò; túnṣe fún ìtùnlò,https://glosbe.com/yo/en/t%C3%BAn%20X%20%E1%B9%A3e%20f%C3%BAn%20%C3%ACt%C3%B9nl%C3%B2%3B%20t%C3%BAn%E1%B9%A3e%20f%C3%BAn%20%C3%ACt%C3%B9nl%C3%B2,2025-05-13 00:41:35,success,
199,tún yẹ̀wò,https://glosbe.com/yo/en/t%C3%BAn%20y%E1%BA%B9%CC%80w%C3%B2,2025-05-13 00:28:36,success,
200,Tún ààtò ṣe,https://glosbe.com/yo/en/T%C3%BAn%20%C3%A0%C3%A0t%C3%B2%20%E1%B9%A3e,2025-05-13 00:39:12,success,
201,tún ṣe,https://glosbe.com/yo/en/t%C3%BAn%20%E1%B9%A3e,2025-05-13 00:37:14,success,
202,túrkì,https://glosbe.com/yo/en/t%C3%BArk%C3%AC,2025-05-13 00:29:47,success,
203,Túrkì,https://glosbe.com/yo/en/T%C3%BArk%C3%AC,2025-05-13 00:40:02,success,
204,túrùkú,https://glosbe.com/yo/en/t%C3%BAr%C3%B9k%C3%BA,2025-05-13 00:29:11,success,
205,túùkù,https://glosbe.com/yo/en/t%C3%BA%C3%B9k%C3%B9,2025-05-13 00:23:47,success,
206,Tẹknọ́lọ́jì,https://glosbe.com/yo/en/T%E1%BA%B9kn%E1%BB%8D%CC%81l%E1%BB%8D%CC%81j%C3%AC,2025-05-13 00:19:40,success,
207,tẹknọ́lọ́jì,https://glosbe.com/yo/en/t%E1%BA%B9kn%E1%BB%8D%CC%81l%E1%BB%8D%CC%81j%C3%AC,2025-05-13 00:23:56,success,
208,tẹlifísàn,https://glosbe.com/yo/en/t%E1%BA%B9lif%C3%ADs%C3%A0n,2025-05-13 00:26:20,success,
209,Tẹlifísàn,https://glosbe.com/yo/en/T%E1%BA%B9lif%C3%ADs%C3%A0n,2025-05-13 00:38:08,success,
210,tẹlifíṣàn,https://glosbe.com/yo/en/t%E1%BA%B9lif%C3%AD%E1%B9%A3%C3%A0n,2025-05-13 00:28:43,success,
211,tẹlifóònù,https://glosbe.com/yo/en/t%E1%BA%B9lif%C3%B3%C3%B2n%C3%B9,2025-05-13 00:29:01,success,
212,tẹlẹfóònù agbọ́rọ̀-ìkọ ti Microsoft,https://glosbe.com/yo/en/t%E1%BA%B9l%E1%BA%B9f%C3%B3%C3%B2n%C3%B9%20agb%E1%BB%8D%CC%81r%E1%BB%8D%CC%80-%C3%ACk%E1%BB%8D%20ti%20Microsoft,2025-05-13 00:29:39,success,
213,tẹmpili,https://glosbe.com/yo/en/t%E1%BA%B9mpili,2025-05-13 00:39:16,success,
214,tẹnu mọ́,https://glosbe.com/yo/en/t%E1%BA%B9nu%20m%E1%BB%8D%CC%81,2025-05-13 00:29:23,success,
215,tẹ̀,https://glosbe.com/yo/en/t%E1%BA%B9%CC%80,2025-05-13 00:28:53,success,
216,tẹ̀ lé,https://glosbe.com/yo/en/t%E1%BA%B9%CC%80%20l%C3%A9,2025-05-13 00:34:15,success,
217,tẹ̀ síwájú,https://glosbe.com/yo/en/t%E1%BA%B9%CC%80%20s%C3%ADw%C3%A1j%C3%BA,2025-05-13 00:34:43,success,
218,tẹ̀ sẹ́gbẹ̀ẹ́,https://glosbe.com/yo/en/t%E1%BA%B9%CC%80%20s%E1%BA%B9%CC%81gb%E1%BA%B9%CC%80%E1%BA%B9%CC%81,2025-05-13 00:39:48,success,
219,tẹ̀ ẹ́ mọ́lẹ̀,https://glosbe.com/yo/en/t%E1%BA%B9%CC%80%20%E1%BA%B9%CC%81%20m%E1%BB%8D%CC%81l%E1%BA%B9%CC%80,2025-05-13 00:40:07,success,
220,tẹ̀jáde,https://glosbe.com/yo/en/t%E1%BA%B9%CC%80j%C3%A1de,2025-05-13 00:25:31,success,
221,Tẹ́lískópù,https://glosbe.com/yo/en/T%E1%BA%B9%CC%81l%C3%ADsk%C3%B3p%C3%B9,2025-05-13 00:21:54,success,
222,tẹ́lískópù,https://glosbe.com/yo/en/t%E1%BA%B9%CC%81l%C3%ADsk%C3%B3p%C3%B9,2025-05-13 00:24:38,success,
223,Tẹ́lískópù òfurufú,https://glosbe.com/yo/en/T%E1%BA%B9%CC%81l%C3%ADsk%C3%B3p%C3%B9%20%C3%B2furuf%C3%BA,2025-05-13 00:19:48,success,
224,"tẹ́lẹ̀, rí, tẹ́lẹ̀ rí",https://glosbe.com/yo/en/t%E1%BA%B9%CC%81l%E1%BA%B9%CC%80%2C%20r%C3%AD%2C%20t%E1%BA%B9%CC%81l%E1%BA%B9%CC%80%20r%C3%AD,2025-05-13 00:28:09,success,
225,tẹ́nìs,https://glosbe.com/yo/en/t%E1%BA%B9%CC%81n%C3%ACs,2025-05-13 00:38:14,success,
226,tẹ́rábáìtì,https://glosbe.com/yo/en/t%E1%BA%B9%CC%81r%C3%A1b%C3%A1%C3%ACt%C3%AC,2025-05-13 00:40:24,success,
